genres,title,authors,rating,reviews,pages,Key_words
"['mystery', 'fiction']",The Long Goodbye,['raymondchandler'],4.17,40652,379,"['drunk', 'terry', 'lennox', 'problem', 'millionaire', 'wife', 'dead', 'need', 'get', 'la', 'fast', 'turn', 'friend', 'trust', 'private', 'investigator', 'philip', 'marlowe', 'willing', 'help', 'man', 'luck', 'later', 'commits', 'suicide', 'mexico', 'thing', 'start', 'turn', 'nasty', 'drawn', 'sordid', 'crowd', 'adulterer']"
[],سیمای شکسته پدر سالار,['سیدمرتضیمصطفوی'],3.56,679,367,"['رمان', 'بلند', 'سیمای', 'شکسته', 'پدر', 'سالار', 'که', 'از', 'تعلیق', 'و', 'کشش', 'بالایی', 'بر', 'خوردار', 'است', 'خانواده', 'ای', 'را', 'به', 'تصویر', 'می', 'کشد', 'بسیار', 'مرد', 'کاریزماتیک', 'خودرای', 'فرزندان', 'او', 'بن', 'بست', 'اقتصادی', 'رسیده', 'اند', 'برای', 'رسیدن', 'اموال', 'تلاش', 'های', 'زیادی', 'کنند', 'اما', 'با', 'شکست', 'مواجه', 'شوند', 'تا', 'اینکه', 'یکی', 'پسران', 'مجبور', 'شود', 'بوسیله', 'رازی', 'سالهاست', 'داند', 'تهدید', 'کند']"
"['paranormal', 'vampires']",Nightfall,['l.j.smith'],3.56,48922,586,"['save', 'two', 'vampire', 'brother', 'love', 'elena', 'gilbert', 'sacrificed', 'life', 'supernatural', 'force', 'brought', 'back', 'dead', 'handsome', 'brooding', 'stefan', 'want', 'keep', 'safe', 'lured', 'away', 'fell', 'church', 'sleek', 'powerful', 'damon', 'seizes', 'chance', 'win', 'unaware', 'danger', 'malevolent']"
"['classics', 'fiction']",Buddenbrooks: The Decline of a Family,"['thomasmann', 't.j.reed', '(introduction)', 'johne.woods', '(translator)']",4.17,24219,731,"['buddenbrooks', 'first', 'published', 'germany', '1901', 'mann', 'twenty', 'six', 'become', 'classic', 'modern', 'literature', 'story', 'four', 'generation', 'wealthy', 'bourgeois', 'family', 'northern', 'facing', 'advent', 'modernity', 'uncertain', 'new', 'world', '’', 'bond', 'tradition', 'begin', 'disintegrate', 'chart', 'decline', 'pro']"
"['fiction', 'lgbt']",Oranges Are Not the Only Fruit,['jeanettewinterson'],3.73,67193,176,"['alternate', 'cover', 'edition', '9780802135162this', 'story', 'jeanette', 'adopted', 'brought', 'mother', 'one', 'god', 'elect', 'zealous', 'passionate', 'seems', 'destined', 'life', 'missionary', 'fall', 'convert', 'sixteen', 'decides', 'leave', 'church', 'home', 'family', 'young', 'woman', 'love', 'innovative', 'punchy', 'te']"
"['romance', 'contemporary']",Making Faces,['amyharmon'],4.27,69089,405,"['ambrose', 'young', 'beautiful', 'tall', 'muscular', 'hair', 'touched', 'shoulder', 'eye', 'burned', 'right', 'kind', 'graced', 'cover', 'romance', 'novel', 'fern', 'taylor', 'would', 'know', 'reading', 'since', 'thirteen', 'maybe', 'never', 'someone', 'thought', 'could', 'w']"
"['fantasy', 'fiction']",The Harry Potter Collection 1-4,"['j.k.rowling', 'marygrandpré', '(illustrator)']",4.69,60051,1500,"['exciting', 'tale', 'harry', 'potter', 'young', 'wizard', 'training', 'taken', 'world', 'storm', 'fan', 'get', 'enough', 'magical', 'hogwarts', 'beyond', 'buy', 'one', 'book', 'guarantee', 'want', 'next', '...', '--', 'right', 'fingertip', 'hardcover', 'box', 'set']"
"['horror', 'fiction']",Ghost Story,['peterstraub'],3.95,70647,567,"['life', 'every', 'sin', 'go', 'unpunished', 'ghost', 'storyfor', 'four', 'aging', 'men', 'terror', 'stricken', 'town', 'milburn', 'new', 'york', 'act', 'inadvertently', 'carried', 'youth', 'come', 'back', 'haunt', 'learn', 'happens', 'believe', 'bury', 'past', '--', 'get', 'away', 'murder']"
"['historical', 'historicalfiction']",The True Confessions of Charlotte Doyle,['avi'],3.83,83415,278,"['ocean', 'voyage', 'unimaginable', 'consequence', '...', 'every', 'thirteen', 'year', 'old', 'girl', 'accused', 'murder', 'brought', 'trial', 'found', 'guilty', 'story', 'worth', 'relating', 'even', 'happen', 'year', 'ago', 'warned', 'however', 'strong', 'idea', 'action', 'offend', 'read', 'find', 'another', 'companion', 'share', 'idle', 'hour', 'part', 'intend']"
"['youngadult', 'sciencefiction']",Blood Red Road,['moirayoung'],3.9,64080,459,"['▶', 'ace', '1', 'saba', 'spent', 'whole', 'life', 'silverlake', 'dried', 'wasteland', 'ravaged', 'constant', 'sandstorm', 'wrecker', 'civilization', 'long', 'destroyed', 'leaving', 'landfill', 'family', 'scavenge', 'fine', 'beloved', 'twin', 'brother', 'lugh', 'around', 'four', 'cloaked', 'horseman', 'capture', 'world', 'shattered', 'sh']"
"['historical', 'historicalfiction']",Master and Commander,"[""patricko'brian""]",4.04,55134,464,"['royal', 'navy', 'take', 'part', 'war', 'napoleonic', 'france', 'young', 'jack', 'aubrey', 'receives', 'first', 'command', 'small', 'old', 'slow', 'hm', 'sophie', 'accompanied', 'eccentric', 'new', 'friend', 'physician', 'naturalist', 'stephen', 'maturin', 'battle', 'naval', 'hierarchy', 'tendency', 'make', 'social', 'blunder', 'challenge', 'forging', 'effecti']"
"['fantasy', 'youngadult']",The Golem's Eye,['jonathanstroud'],4.08,91813,562,"['fourteen', 'nathaniel', 'rising', 'star', 'young', 'magician', 'quickly', 'climbing', 'rank', 'government', 'seemingly', 'nothing', 'cannot', 'handle', 'asked', 'deal', 'growing', 'resistance', 'movement', 'disrupting', 'london', 'life', 'theft', 'raid', '’', 'easy', 'task', 'ringleader', 'kitty', 'friend', 'remain', 'elusive', 'job']"
"['fiction', 'sciencefiction']",Prey,['michaelcrichton'],3.77,173694,507,"['nevada', 'desert', 'experiment', 'gone', 'horribly', 'wrong', 'cloud', 'nanoparticles', '--', 'micro', 'robot', 'escaped', 'laboratory', 'self', 'sustaining', 'reproducing', 'intelligent', 'learns', 'experience', 'practical', 'purpose', 'alive', 'programmed', 'predator', 'evolving', 'swiftly', 'becoming', 'deadly', 'passin']"
"['fantasy', 'youngadult']",Children of Blood and Bone,['tomiadeyemi'],4.08,195906,544,"['killed', 'mother', 'took', 'magic', 'tried', 'bury', 'u', 'rise', 'zélie', 'adebola', 'remembers', 'soil', 'orïsha', 'hummed', 'burner', 'ignited', 'flame', 'tiders', 'beckoned', 'wave', '’', 'reaper', 'summoned', 'forth', 'soul', 'everything', 'changed', 'night', 'disappeared', 'order', 'ruthless', 'king', 'maji', 'leaving', 'without']"
"['fantasy', 'fiction']","A Song of Ice and Fire (A Song of Ice and Fire, #1-5)",['georger.r.martin'],4.54,57598,5216,"['first', 'time', 'five', 'novel', 'epic', 'fantasy', 'series', 'inspired', 'hbo', 'game', 'throne', 'together', 'one', 'boxed', 'set', 'immersive', 'entertainment', 'experience', 'unlike', 'song', 'ice', 'fire', 'earned', 'george', 'r', 'martin', '--', 'dubbed', 'american', 'tolkien', 'magazine', 'international', 'acclaim', 'million', 'loyal', 'reader', 'entire', 'monume']"
"['mystery', 'fiction']",The Sweetness at the Bottom of the Pie,['alanbradley'],3.82,161234,386,"['summer', '1950', '–', 'grand', 'mansion', 'buckshaw', 'young', 'flavia', 'de', 'luce', 'aspiring', 'chemist', 'passion', 'poison', 'intrigued', 'series', 'inexplicable', 'event', 'dead', 'bird', 'found', 'doorstep', 'postage', 'stamp', 'bizarrely', 'pinned', 'beak', 'hour', 'later', 'find', 'man', 'lying', 'cucumber', 'patch', 'watch', 'take', 'dying', 'b']"
"['horror', 'fiction']",Hannibal,['thomasharris'],3.78,104435,564,"['year', 'escape', 'posing', 'scholarly', 'dr', 'fell', 'curator', 'grand', 'family', 'palazzo', 'hannibal', 'life', 'good', 'life', 'florence', 'playing', 'lovely', 'tune', 'serial', 'killer', 'composer', 'henry', 'viii', 'killing', 'hardly', 'anyone', 'clarice', 'unluckier', 'novel', 'action', 'film', 'like', 'opening', 'scene', 'survives', 'fbi', 'shootout', 'gone', 'wrong', 'nemesis', 'paul', 'krendler', 'make', 'h']"
"['thriller', 'mystery']",The Woman in the Window,['a.j.finn'],3.95,597513,455,"['anna', 'fox', 'life', 'alone', 'recluse', 'new', 'york', 'city', 'home', 'unable', 'venture', 'outside', 'spends', 'day', 'drinking', 'wine', 'maybe', 'much', '),', 'watching', 'old', 'movie', 'recalling', 'happier', 'time', 'spying', 'neighbor', 'russell', 'move', 'house', 'across', 'way', 'father', 'mother', 'teenage', 'son', 'perfect', 'family', 'gazing', 'window', 'one', 'ni']"
"['contemporary', 'novels']",Brownout - 666: or the Real Meaning of the Swastika,['johnrichardspencer'],4.38,2066,605,"['land', 'flaunted', 'sex', 'money', 'flexible', 'rule', 'ambitious', 'lonely', 'rick', 'daly', 'face', 'demon', 'established', 'business', 'exotic', 'surroundings', 'philippine', 'simultaneously', 'discovering', 'marilyn', 'delgado', 'woman', 'dream', 'however', 'clash', 'culture', 'naiveté', 'lead', 'disaster', 'falsely', 'accused', 'sexual', 'crime', 'l']"
"['classics', 'horror']",The Fall of the House of Usher and Other Tales,"['edgarallanpoe', 'stephenmarlowe', '(editor)']",4.17,70029,400,"['eerie', 'tale', 'edgar', 'allan', 'poe', '1830s', '40', 'remain', 'among', 'brilliant', 'influential', 'work', 'american', 'literature', 'celebrated', 'contained', 'unique', 'volume', 'include', 'world', 'first', 'detective', 'story', '--', 'murder', 'rue', 'morgue', 'purloined', 'letter', '"",', 'three', 'sure', 'make', 'reader', 'hair', 'stand', 'end', 'c']"
"['fantasy', 'youngadult']",The Winner's Curse,['marierutkoski'],3.95,108628,355,"['winning', 'want', 'may', 'cost', 'everything', 'love', '...', 'general', '’', 'daughter', 'vast', 'empire', 'revel', 'war', 'enslaves', 'conquers', 'seventeen', 'year', 'old', 'kestrel', 'two', 'choice', 'join', 'military', 'get', 'married', 'intention', 'one', 'day', 'startled', 'find', 'kindred', 'spirit', 'young', 'slave', 'auction', 'arin', 'eye', 'seem', 'de']"
"['classics', 'fantasy']",Alice's Adventures in Wonderland,"['lewiscarroll', 'antonimarianowicz', '(translator)', 'παυλίναπαμπούδη', '(translator)']",3.98,302324,96,"['tumble', 'rabbit', 'hole', 'alice', 'find', 'far', 'away', 'home', 'absurd', 'world', 'wonderland', 'mind', 'bending', 'delightful', 'lewis', 'carroll', '’', '1865', 'novel', 'pure', 'magic', 'young', 'old', 'alike']"
"['fiction', 'fantasy']",The Long Dark Tea-Time of the Soul,"['douglasadams', 'wilsonmclean', '(illustrator)']",4.02,86959,307,"['passenger', 'check', 'desk', 'london', 'heathrow', 'airport', 'disappears', 'ball', 'orange', 'flame', 'explosion', 'deemed', 'act', 'god', 'wonder', 'holistic', 'detective', 'dirk', 'gently', 'would', 'hanging', 'around', 'trying', 'catch', '3', '37', 'oslo', 'latest', '--', 'late', 'client', 'found', 'morning', 'head', 'revolv']"
"['fiction', 'historical']",Child 44,['tomrobsmith'],4.08,86136,509,"['mgb', 'officer', 'leo', 'man', 'never', 'question', 'party', 'line', 'arrest', 'whomever', 'told', 'arrest', 'dismisses', 'horrific', 'death', 'young', 'boy', 'belief', 'stance', 'murder', 'communist', 'russia', 'perfect', 'soldier', 'regime', 'suddenly', 'confidence', 'everything', 'serf', 'great', 'good']"
"['fantasy', 'youngadult']",Deity,['jenniferl.armentrout'],4.33,59733,330,"['history', 'repeat', 'thing', 'go', 'well', 'last', 'time', 'alexandria', 'sure', 'going', 'make', 'eighteenth', 'birthday', '--', 'awakening', 'long', 'forgotten', 'fanatical', 'order', 'kill', 'council', 'ever', 'discovers', 'catskills', 'goner', '...', 'aiden', 'freaky', 'enough', 'whenever', 'alex', 'seth', 'spend', 'tra']"
"['mystery', 'historical']",The Daughter of Time,['josephinetey'],3.92,30214,206,"['scotland', 'yard', 'inspector', 'alan', 'grant', 'intrigued', 'portrait', 'richard', 'iii', 'could', 'sensitive', 'face', 'actually', 'belong', 'heinous', 'villain', '—', 'king', 'killed', 'brother', 'child', 'secure', 'crown', 'seek', 'kind', 'man', 'fact', 'prince', 'tower']"
"['fiction', 'historical']",The Lords of Discipline,['patconroy'],4.31,25921,512,"['novel', 'never', 'forget', '...', 'powerful', 'breathtaking', 'story', 'four', 'cadet', 'become', 'bloodbrothers', 'together', 'encounter', 'hell', 'hazing', 'rabid', 'raunchy', 'dangerously', 'secretive', 'atmosphere', 'arrogant', 'proud', 'military', 'institute', 'experience', 'violence', 'passion', 'rage', 'friendship', 'loyalty']"
"['classics', 'fiction']",Wives and Daughters,"['elizabethgaskell', 'pammorris', '(editor)']",4.11,44700,679,"['set', 'english', 'society', '1832', 'reform', 'bill', 'wife', 'daughter', 'centre', 'story', 'youthful', 'molly', 'gibson', 'brought', 'childhood', 'father', 'remarries', 'new', 'step', 'sister', 'enters', 'quiet', 'life', '–', 'loveable', 'worldly', 'troubling', 'cynthia', 'narrative', 'trace', 'development', 'two', 'girl', 'womanhood', 'within', 'gossiping', 'watchful']"
"['fantasy', 'youngadult']",The Raven King,['maggiestiefvater'],4.21,126782,439,"['fourth', 'final', 'installment', 'spellbinding', 'series', 'irrepressible', '1', 'new', 'york', 'time', 'bestselling', 'author', 'maggie', 'stiefvater', 'life', 'blue', 'warned', 'cause', 'true', 'love', 'death', 'believe', 'never', 'thought', 'would', 'problem', 'becomes', 'caught', 'strange', 'sinister', 'world', 'raven', 'b']"
"['fiction', 'classics']",Heart of a Dog,"['mikhailbulgakov', 'mirraginsburg', '(translator)']",4.1,46899,123,"['satirical', 'novel', 'tell', 'story', 'surgical', 'transformation', 'dog', 'man', 'obvious', 'criticism', 'soviet', 'society', 'especially', 'new', 'rich', 'arose', 'bolshevik', 'revolution']"
"['contemporary', 'bookclub']",The Candidate and other stories,['samuelr.george'],4.35,897,192,"['meet', 'professor', 'alfred', 'jules', 'ayer', 'famous', 'philosopher', 'noted', 'atheism', 'disdain', 'thing', 'metaphysical', 'reverence', 'logic', '“', 'candidate', '.”', 'suffering', 'heart', 'attack', 'find', 'greek', 'underworld', 'never', 'expected', 'afterlife', 'fabled', 'abode', 'nothing', 'like', 'fable', 'mentioned', 'salmon', 'human', 'arm', 'leg']"
"['fantasy', 'fiction']",The Fifth Season,['n.k.jemisin'],4.27,196240,468,"['way', 'world', 'end', 'three', 'terrible', 'thing', 'happen', 'single', 'day', 'essun', 'woman', 'living', 'ordinary', 'life', 'small', 'town', 'come', 'home', 'find', 'husband', 'brutally', 'murdered', 'son', 'kidnapped', 'daughter', 'meanwhile', 'mighty', 'sanze', '--', 'spanning', 'empire', 'whose', 'innovation', 'civilization', 'bedrock', 'thousand', 'year', 'collapse']"
"['classics', 'fiction']",Daddy-Long-Legs,['jeanwebster'],4.15,51656,249,"['jerusha', 'abbott', 'eighteen', 'year', 'old', 'girl', 'living', 'orphan', 'asylum', 'told', 'mysterious', 'millionaire', 'agreed', 'pay', 'education', 'like', 'dream', 'come', 'true', 'first', 'time', 'life', 'someone', 'could', 'pretend', 'family', '.""', 'everything', 'perfect', 'chose', 'remain', 'anonymous', 'asked', 'write', 'concerning']"
"['horror', 'fiction']",Bag of Bones,['stephenking'],3.91,182539,736,"['four', 'year', 'sudden', 'death', 'wife', 'forty', 'year', 'old', 'bestselling', 'novelist', 'mike', 'noonan', 'still', 'grieving', 'unable', 'write', 'plagued', 'vivid', 'nightmare', 'set', 'western', 'maine', 'summerhouse', 'call', 'sara', 'laugh', 'reluctantly', 'return', 'lakeside', 'getaway', 'find', 'beloved', 'yankee', 'town', 'held', 'grip', 'powerful', 'millionaire', 'max', 'devore', 'whose', 'v']"
"['mystery', 'mystery']",The Snowman,"['jonesbø', 'donbartlett', '(translator)']",4.01,125799,383,"['v', 'osle', 'napadol', 'prvý', 'sneh', 'jonas', 'ráno', 'vstane', 'zistí', 'že', 'jeho', 'matka', 'zmizla', 'ostane', 'po', 'nej', 'jediná', 'stopa', '–', 'ružový', 'šál', 'čo', 'jej', 'daroval', 'na', 'vianoce', 'má', 'ho', 'krku', 'snehuliak', 'predošlú', 'noc', 'sa', 'nečakane', 'zjavil', 'dvore', 'čierne', 'oči', 'hľadia', 'priamo', 'domu', 'prípad', 'rieši', 'inšpektor', 'harry', 'hole', 'ktorý', 'nedávno', 'dostal', 'tajomný', 'list', 'podpisom', 'situácia', 'ešte', 'väčšmi', 'zamotáva', 'k']"
"['fantasy', 'fiction']",Stone of Tears,['terrygoodkind'],4.09,111376,703,"['wizard', 'first', 'rule', 'richard', 'cypher', 'world', 'turned', 'upside', 'simple', 'wood', 'guide', 'forced', 'become', 'seeker', 'truth', 'save', 'vile', 'dominance', 'darken', 'rahl', 'viciously', 'savage', 'powerful', 'ever', 'seen', 'joined', 'epic', 'quest', 'beloved', 'kahlan', 'survivor', 'among', 'confessor', 'wh']"
"['sciencefiction', 'fiction']",The Fall of Hyperion,['dansimmons'],4.21,105374,517,"['stunning', 'continuation', 'epic', 'adventure', 'begun', 'hyperion', 'simmons', 'return', 'u', 'far', 'future', 'resplendent', 'drama', 'invention', 'world', 'mysterious', 'time', 'tomb', 'opening', 'secret', 'contain', 'mean', 'nothing', '--', 'anywhere', 'universe', 'ever']"
"['fantasy', 'youngadult']",Finnikin of the Rock,['melinamarchetta'],3.86,50567,416,"['finnikin', 'rock', 'guardian', 'sir', 'topher', 'home', 'beloved', 'lumatere', 'ten', 'year', 'since', 'dark', 'day', 'royal', 'family', 'murdered', 'kingdom', 'put', 'terrible', 'curse', 'summoned', 'meet', 'evanjalin', 'young', 'woman', 'incredible', 'claim', 'heir', 'throne', 'prince', 'balthazar', 'alive']"
"['classics', 'fiction']",The Mill on the Floss,"['georgeeliot', 'a.s.byatt', '(editor/introduction)']",3.81,50107,579,"['life', 'love', 'else', 'maggie', 'brought', 'dorlcote', 'mill', 'tulliver', 'worship', 'brother', 'tom', 'desperate', 'win', 'approval', 'parent', 'passionate', 'wayward', 'nature', 'fierce', 'intelligence', 'bring', 'constant', 'conflict', 'family', 'reach', 'adulthood', 'clash', 'expectation', 'desire']"
"['fiction', 'classics']",We the Living,"['aynrand', 'leonardpeikoff', '(introduction)']",3.93,27095,464,"['ayn', 'rand', 'first', 'published', 'novel', 'timeless', 'story', 'explores', 'struggle', 'individual', 'state', 'soviet', 'russia', '1936', 'living', 'portrays', 'impact', 'russian', 'revolution', 'three', 'human', 'being', 'demand', 'right', 'live', 'life', 'pursue', 'happiness', 'tell', 'young', 'woman', '’', 'passionate', 'love', 'held', 'like', 'fo']"
"['romance', 'newadult']",Reckless,['s.c.stephens'],4.41,76871,546,"['love', 'survive', 'life', 'get', 'reckless', 'band', 'hit', 'big', 'kiera', 'kellan', 'must', 'ask', 'constant', 'pressure', 'superstardom', 'friendship', 'formed', 'new', 'family', 'found', 'history', 'forged', 'play', 'part', 'helping', 'navigate', 'turbulent', 'water', 'exploding', 'popular']"
